时间_s,实验温度_C,模型温度_C,残差_C
1684.0,48.08,48.073901919888726,-0.006098080111271997
1685.0,48.08,48.073938357906265,-0.00606164209373361
1686.0,48.08,48.07397463620981,-0.006025363790186589
1687.0,48.08,48.07401075549939,-0.005989244500611335
1688.0,48.08,48.07404671647202,-0.005953283527979636
1689.0,48.08,48.07408251982162,-0.005917480178375456
1690.0,48.08,48.07411816623906,-0.005881833760938093
1691.0,48.08,48.07415365641223,-0.005846343587769809
1692.0,48.08,48.07418899102593,-0.00581100897407083
1693.0,48.08,48.07422417076204,-0.005775829237961716
1694.0,48.08,48.074259196299415,-0.0057408037005828305
1695.0,48.08,48.07429406831392,-0.005705931686080135
1696.0,48.08,48.07432878747849,-0.0056712125215057085
1697.0,48.08,48.07436335446307,-0.0056366455369314394
1698.0,48.08,48.07439776993469,-0.005602230065306912
1699.0,48.08,48.074432034557496,-0.005567965442502043
1700.0,48.08,48.07446614899261,-0.005533851007385238
1701.0,48.08,48.07450011389839,-0.00549988610161023
1702.0,48.08,48.07453392993021,-0.0054660700697866105
1703.0,48.08,48.074567597740696,-0.005432402259302194
1704.0,48.08,48.07460111797944,-0.005398882020557494
1705.0,48.08,48.074634491293295,-0.005365508706702826
1706.0,48.08,48.07466771832627,-0.005332281673730677
1707.0,48.08,48.07470079971951,-0.005299200280489913
1708.0,48.08,48.07473373611141,-0.005266263888586309
1709.0,48.08,48.07476652813753,-0.005233471862467809
1710.0,48.08,48.074799176430645,-0.005200823569353474
1711.0,48.08,48.07483168162074,-0.005168318379254799
1712.0,48.08,48.07486404433511,-0.005135955664890446
1713.0,48.08,48.074896265198184,-0.0051037348018141415
1714.0,48.08,48.07492834483178,-0.005071655168215727
1715.0,48.08,48.074960283854935,-0.005039716145063267
1716.0,48.08,48.07499208288387,-0.005007917116131466
1717.0,48.08,48.07502374253231,-0.004976257467689038
1718.0,48.08,48.07505526341114,-0.004944736588861076
1719.0,48.08,48.075086646128625,-0.0049133538713732605
1720.0,48.08,48.07511789129034,-0.004882108709658439
1721.0,48.08,48.07514899949921,-0.004851000500785574
1722.0,48.08,48.075179971355524,-0.00482002864447395
1723.0,48.08,48.07521080745697,-0.00478919254302923
1724.0,48.08,48.07524150839853,-0.0047584916014713485
1725.0,48.08,48.0752720747727,-0.004727925227300034
1726.0,48.08,48.07530250716924,-0.00469749283075771
1727.0,48.08,48.07533280617546,-0.004667193824538174
1728.0,48.08,48.07536297237598,-0.004637027624021073
1729.0,48.08,48.075393006352925,-0.0046069936470729544
1730.0,48.08,48.07542290868587,-0.0045770913141254255
1731.0,48.08,48.07545267995184,-0.004547320048160941
1732.0,48.08,48.07548232072527,-0.004517679274727016
1733.0,48.08,48.0755118315782,-0.00448816842180122
1734.0,48.08,48.07554121308004,-0.00445878691996171
1735.0,48.08,48.07557046579778,-0.004429534202216701
1736.0,48.08,48.075599590295916,-0.0044004097040826196
1737.0,48.08,48.07562858713645,-0.004371412863548585
1738.0,48.08,48.075657456878915,-0.004342543121083509
1739.0,48.08,48.07568620008038,-0.00431379991961478
1740.0,48.08,48.07571481729557,-0.004285182704428792
1741.0,48.08,48.075743309076636,-0.0042566909233627825
1742.0,48.08,48.075771675973414,-0.004228324026584573
1743.0,48.08,48.075799918533235,-0.004200081466763095
1744.0,48.08,48.07582803730116,-0.004171962698841014
1745.0,48.08,48.07585603281974,-0.004143967180255004
1746.0,48.08,48.075883905629226,-0.004116094370772316
1747.0,48.08,48.0759116562675,-0.00408834373249789
1748.0,48.08,48.075939285269975,-0.004060714730023562
1749.0,48.08,48.07596679316989,-0.004033206830108327
1750.0,48.08,48.07599418049801,-0.00400581950199097
1751.0,48.08,48.07602144778283,-0.003978552217169806
1752.0,48.08,48.0760485955505,-0.003951404449495044
1753.0,48.08,48.076075624324915,-0.003924375675083525
1754.0,48.08,48.07610253462763,-0.0038974653723684582
1755.0,48.08,48.07612932697795,-0.0038706730220496866
1756.0,48.08,48.076156001892855,-0.0038439981071434204
1757.0,48.08,48.07618255988708,-0.003817440112918291
1758.0,48.08,48.07620900147309,-0.0037909985269095614
1759.0,48.08,48.0762353271612,-0.003764672838798333
1760.0,48.08,48.07626153745932,-0.003738462540681553
1761.0,48.08,48.07628763287327,-0.0037123671267309533
1762.0,48.08,48.076313613906606,-0.0036863860933920023
1763.0,48.08,48.07633948106067,-0.003660518939327062
1764.0,48.08,48.07636523483461,-0.003634765165386966
1765.0,48.08,48.076390875725394,-0.0036091242746039143
1766.0,48.08,48.07641640422783,-0.003583595772170156
1767.0,48.08,48.07644182083448,-0.003558179165516151
1768.0,48.08,48.07646712603588,-0.0035328739641187212
1769.0,48.08,48.07649232032026,-0.0035076796797355314
1770.0,48.08,48.076517404173835,-0.0034825958261635037
1771.0,48.08,48.07654237808065,-0.0034576219193453994
1772.0,48.08,48.076567242522586,-0.0034327574774124514
1773.0,48.08,48.076591997979456,-0.0034080020205422557
1774.0,48.08,48.07661664492896,-0.003383355071036931
1775.0,48.08,48.07664118384671,-0.0033588161532875915
1776.0,48.08,48.076665615206224,-0.0033343847937743476
1777.0,48.08,48.07668993947895,-0.0033100605210449885
1778.0,48.08,48.076714157134276,-0.0032858428657220884
1779.0,48.08,48.07673826863951,-0.0032617313604887954
1780.0,48.08,48.07676227445992,-0.003237725540081726
1781.0,48.08,48.07678617505877,-0.003213824941227017
1782.0,48.08,48.07680997089725,-0.003190029102746905
1783.0,48.08,48.076833662434524,-0.003166337565474464
1784.0,48.08,48.07685725012778,-0.0031427498722180758
1785.0,48.08,48.07688073443219,-0.003119265567811169
1786.0,48.08,48.07690411580089,-0.0030958841991051145
1787.0,48.08,48.0769273946851,-0.003072605314898169
1788.0,48.08,48.07695057153404,-0.003049428465956794
1789.0,48.08,48.07697364679489,-0.0030263532051080233
1790.0,48.08,48.076996620912986,-0.0030033790870120924
1791.0,48.08,48.077019494331616,-0.0029805056683827047
1792.0,48.08,48.077042267492175,-0.002957732507823607
1793.0,48.08,48.07706494083411,-0.002935059165885434
1794.0,48.08,48.07708751479497,-0.0029124852050301797
1795.0,48.08,48.077109989810296,-0.0028900101897022523
1796.0,48.08,48.07713236631384,-0.0028676336861579443
1797.0,48.08,48.07715464473741,-0.0028453552625862244
1798.0,48.08,48.07717682551087,-0.0028231744891300536
1799.0,48.08,48.07719890906223,-0.0028010909377655935
1800.0,48.08,48.07722089581763,-0.0027791041823661544
1801.0,48.08,48.077242786201346,-0.002757213798652458
1802.0,48.08,48.07726458063581,-0.0027354193641855318
1803.0,48.08,48.07728627954157,-0.0027137204584306573
1804.0,48.08,48.077307883337376,-0.002692116662622368
1805.0,48.08,48.07732939244009,-0.002670607559906557
1806.0,48.08,48.07735080726472,-0.0026491927352765288
1807.0,48.08,48.07737212822455,-0.002627871775445101
1808.0,48.08,48.07739335573104,-0.0026066442689582914
1809.0,48.08,48.077414490193775,-0.0025855098062237403
1810.0,48.08,48.07743553202054,-0.0025644679794609715
1811.0,48.08,48.07745648161744,-0.0025435183825592844
1812.0,48.08,48.0774773393887,-0.002522660611298022
1813.0,48.08,48.07749810573681,-0.002501894263190252
1814.0,48.08,48.077518781062494,-0.0024812189375040816
1815.0,48.08,48.07753936576474,-0.0024606342352555544
1816.0,48.08,48.07755986024075,-0.002440139759251281
1817.0,48.08,48.07758026488595,-0.0024197351140458068
1818.0,48.08,48.077600580094185,-0.0023994199058137156
1819.0,48.08,48.077620806257414,-0.002379193742584107
1820.0,48.08,48.07764094376593,-0.002359056234070067
1821.0,48.08,48.07766099300831,-0.0023390069916899847
1822.0,48.08,48.077680954371516,-0.002319045628482286
1823.0,48.08,48.07770082824065,-0.0022991717593470185
1824.0,48.08,48.077720614999244,-0.00227938500075453
1825.0,48.08,48.07774031502915,-0.002259684970844944
1826.0,48.08,48.07775992871047,-0.0022400712895276342
1827.0,48.08,48.07777945642172,-0.0022205435782751692
1828.0,48.08,48.07779889853968,-0.002201101460315158
1829.0,48.08,48.07781825543954,-0.0021817445604597197
1830.0,48.08,48.07783752749483,-0.0021624725051694327
1831.0,48.08,48.07785671507745,-0.002143284922546229
1832.0,48.08,48.07787581855766,-0.0021241814423405003
1833.0,48.08,48.07789483830403,-0.0021051616959653074
1834.0,48.08,48.07791377468371,-0.0020862253162903244
1835.0,48.08,48.07793262806196,-0.0020673719380397415
1836.0,48.08,48.07795139880268,-0.002048601197316202
1837.0,48.08,48.07797008726807,-0.002029912731927652
1838.0,48.08,48.07798869381874,-0.0020113061812594424
1839.0,48.08,48.07800721881376,-0.001992781186238801
1840.0,48.08,48.07802566261057,-0.0019743373894272054
1841.0,48.08,48.078044025565106,-0.0019559744348924823
1842.0,48.08,48.078062308031704,-0.0019376919682940752
1843.0,48.08,48.078080510363144,-0.001919489636854621
1844.0,48.08,48.07809863291068,-0.0019013670893173185
1845.0,48.08,48.07811667602401,-0.00188332397598856
1846.0,48.08,48.07813464005133,-0.0018653599486668782
1847.0,48.08,48.07815252533927,-0.00184747466072821
1848.0,48.08,48.078170332232965,-0.001829667767033527
1849.0,48.08,48.07818806107603,-0.0018119389239714678
1850.0,48.08,48.07820571221057,-0.0017942877894299158
1851.0,48.08,48.07822328597721,-0.0017767140227888945
1852.0,48.08,48.07824078271505,-0.0017592172849489884
1853.0,48.08,48.078258202761695,-0.0017417972383029223
1854.0,48.08,48.078275546453355,-0.0017244535466431898
1855.0,48.08,48.078292814124666,-0.0017071858753325841
1856.0,48.08,48.078310006108865,-0.0016899938911336676
1857.0,48.08,48.07832712273766,-0.0016728772623366694
1858.0,48.08,48.078344164341374,-0.0016558356586244827
1859.0,48.08,48.07836113124886,-0.001638868751136613
1860.0,48.08,48.07837802378751,-0.0016219762124904946
1861.0,48.08,48.078394842283316,-0.0016051577166820152
1862.0,48.08,48.0784115870608,-0.001588412939199202
1863.0,48.08,48.0784282584431,-0.0015717415569014292
1864.0,48.08,48.07844485675189,-0.00155514324811179
1865.0,48.08,48.07846138230744,-0.0015386176925602513
1866.0,48.08,48.078477835428735,-0.0015221645712628629
1867.0,48.08,48.078494216433164,-0.0015057835668343955
1868.0,48.08,48.078510525636915,-0.0014894743630833318
1869.0,48.08,48.07852676335466,-0.0014732366453387158
1870.0,48.08,48.078542929899726,-0.0014570701002725173
1871.0,48.08,48.07855902558409,-0.0014409744159067372
1872.0,48.08,48.07857505071837,-0.0014249492816276188
1873.0,48.08,48.078591005611756,-0.0014089943882424905
1874.0,48.08,48.078606890572146,-0.0013931094278518685
1875.0,48.08,48.07862270590603,-0.0013772940939702494
1876.0,48.08,48.07863845191861,-0.0013615480813911063
1877.0,48.08,48.07865412891377,-0.001345871086229522
1878.0,48.08,48.07866973719403,-0.0013302628059648214
1879.0,48.08,48.07868527706054,-0.0013147229394547821
1880.0,48.08,48.07870074881316,-0.001299251186836159
1881.0,48.08,48.078716152750516,-0.0012838472494820508
1882.0,48.08,48.07873148916979,-0.0012685108302079584
1883.0,48.08,48.0787467583669,-0.0012532416331012541
1884.0,48.08,48.078761960636555,-0.001238039363443022
1885.0,48.08,48.07877709627208,-0.0012229037279212207
1886.0,48.08,48.078792165565574,-0.0012078344344246261
1887.0,48.08,48.078807168807785,-0.0011928311922133616
1888.0,48.08,48.07882210628827,-0.0011778937117270516
1889.0,48.08,48.078836978295215,-0.0011630217047837732
1890.0,48.08,48.07885178511564,-0.0011482148843597884
1891.0,48.08,48.07886652703526,-0.0011334729647387576
1892.0,48.08,48.07888120433855,-0.0011187956614477912
1893.0,48.08,48.078895817308734,-0.0011041826912645547
1894.0,48.08,48.07891036622779,-0.0010896337722101634
1895.0,48.08,48.07892485137647,-0.0010751486235278662
1896.0,48.08,48.078939273034294,-0.0010607269657043616
1897.0,48.08,48.07895363147957,-0.0010463685204271655
1898.0,48.08,48.0789679269893,-0.0010320730106982978
1899.0,48.08,48.07898215983942,-0.001017840160578487
1900.0,48.08,48.078996330304534,-0.001003669695464282
1901.0,48.08,48.07901043865813,-0.000989561341867784
1902.0,48.08,48.0790244851724,-0.000975514827601387
1903.0,48.08,48.07903847011841,-0.0009615298815859319
1904.0,48.08,48.079052393766034,-0.0009476062339643931
1905.0,48.08,48.07906625638395,-0.0009337436160450352
1906.0,48.08,48.07908005823967,-0.0009199417603298343
1907.0,48.08,48.079093799599505,-0.0009062004004931623
1908.0,48.08,48.07910748072865,-0.0008925192713462593
1909.0,48.08,48.07912110189109,-0.0008788981089082881
1910.0,48.08,48.07913466334965,-0.0008653366503494908
1911.0,48.08,48.07914816536604,-0.0008518346339556615
1912.0,48.08,48.079161608200806,-0.0008383917991920953
1913.0,48.08,48.07917499211335,-0.0008250078866467447
1914.0,48.08,48.07918831736197,-0.00081168263803022
1915.0,48.08,48.07920158420373,-0.0007984157962681593
1916.0,48.08,48.07921479289469,-0.0007852071053093823
1917.0,48.08,48.07922794368972,-0.0007720563102751044
1918.0,48.08,48.07924103684255,-0.0007589631574518307
1919.0,48.08,48.079254072605934,-0.0007459273940639832
1920.0,48.08,48.079267051231305,-0.0007329487686931202
1921.0,48.08,48.07927997296923,-0.0007200270307663459
1922.0,48.08,48.07929283806892,-0.0007071619310750066
1923.0,48.08,48.079305646778735,-0.0006943532212630998
1924.0,48.08,48.079318399345794,-0.0006816006542038622
1925.0,48.08,48.079331096016205,-0.0006689039837937116
1926.0,48.08,48.07934373703492,-0.0006562629650801455
1927.0,48.08,48.07935632264594,-0.0006436773540556828
1928.0,48.08,48.07936885309209,-0.0006311469079065546
1929.0,48.08,48.07938132861518,-0.0006186713848208569
1930.0,48.08,48.07939374945592,-0.0006062505440809218
1931.0,48.08,48.07940611585401,-0.0005938841459851574
1932.0,48.08,48.079418428048086,-0.0005815719519119966
1933.0,48.08,48.07943068627577,-0.000569313724227527
1934.0,48.08,48.079442890773535,-0.0005571092264631261
1935.0,48.08,48.0794550417769,-0.0005449582230951933
1936.0,48.08,48.07946713952038,-0.000532860479616204
1937.0,48.08,48.079479184237414,-0.0005208157625844478
1938.0,48.08,48.07949117616037,-0.000508823839631134
1939.0,48.08,48.07950311552072,-0.0004968844792756499
1940.0,48.08,48.079515002548845,-0.00048499745115293535
1941.0,48.08,48.079526837474106,-0.0004731625258926897
1942.0,48.08,48.07953862052486,-0.00046137947514068856
1943.0,48.08,48.079550351928496,-0.0004496480715019402
1944.0,48.08,48.07956203191145,-0.000437968088547791
1945.0,48.08,48.079573660699005,-0.0004263393009935612
1946.0,48.08,48.07958523851565,-0.00041476148435037885
1947.0,48.08,48.07959676558477,-0.00040323441523071324
1948.0,48.08,48.07960824212878,-0.00039175787122047723
1949.0,48.08,48.07961966836915,-0.0003803316308506055
1950.0,48.08,48.07963104452638,-0.0003689554736183709
1951.0,48.08,48.07964237081998,-0.000357629180015806
1952.0,48.08,48.07965364746852,-0.00034635253147996536
1953.0,48.08,48.079664874689584,-0.00033512531041424154
1954.0,48.08,48.079676052699845,-0.0003239473001528381
1955.0,48.08,48.079687181715016,-0.00031281828498208597
1956.0,48.08,48.0796982619498,-0.0003017380501972866
1957.0,48.08,48.079709293618066,-0.000290706381932182
1958.0,48.08,48.079720276932626,-0.0002797230673721174
1959.0,48.08,48.07973121210547,-0.0002687878945266675
1960.0,48.08,48.079742099347605,-0.0002579006523930616
1961.0,48.08,48.07975293886908,-0.00024706113092065607
1962.0,48.08,48.079763730879144,-0.00023626912085461527
1963.0,48.08,48.07977447558594,-0.0002255244140556556
1964.0,48.08,48.07978517319695,-0.00021482680304529822
1965.0,48.08,48.07979582391846,-0.0002041760815387761
1966.0,48.08,48.07980642795606,-0.0001935720439405486
1967.0,48.08,48.079816985514384,-0.0001830144856143079
1968.0,48.08,48.07982749679712,-0.00017250320287587328
1969.0,48.08,48.07983796200713,-0.00016203799286529375
1970.0,48.08,48.07984838134638,-0.00015161865361790205
1971.0,48.08,48.07985875501585,-0.00014124498414957998
1972.0,48.08,48.07986908321581,-0.000130916784186752
1973.0,48.08,48.079879366145505,-0.00012063385449323505
1974.0,48.08,48.079889604003384,-0.00011039599661444299
1975.0,48.08,48.079899796987,-0.00010020301299817902
1976.0,48.08,48.07990994529301,-9.005470698753015e-05
1977.0,48.08,48.079920049117305,-7.995088269296957e-05
1978.0,48.08,48.07993010865482,-6.989134517709772e-05
1979.0,48.08,48.07994012409967,-5.987590032674461e-05
1980.0,48.08,48.079950095645124,-4.990435487428613e-05
1981.0,48.08,48.079960023483636,-3.9976516362116854e-05
1982.0,48.08,48.07996990780672,-3.0092193277653223e-05
1983.0,48.08,48.07997974880517,-2.025119482595983e-05
1984.0,48.08,48.07998954666883,-1.0453331171333957e-05
1985.0,48.08,48.079999301586795,-6.984132028264867e-07
1986.0,48.08,48.08000901374733,9.013747330754995e-06
1987.0,48.08,48.080018683337805,1.8683337806635336e-05
1988.0,48.08,48.080028310544805,2.831054480623152e-05
1989.0,48.08,48.08003789555413,3.789555412936352e-05
1990.0,48.08,48.080047438550736,4.743855073741088e-05
1991.0,48.08,48.08005693971879,5.6939718788839855e-05
1992.0,48.08,48.08006639924161,6.63992416107817e-05
1993.0,48.08,48.08007581730173,7.58173017345598e-05
1994.0,48.08,48.08008519408091,8.519408090990055e-05
1995.0,48.08,48.08009452976006,9.452976006230074e-05
1996.0,48.08,48.080103824519355,0.00010382451935697645
1997.0,48.08,48.08011307853815,0.00011307853814912505
1998.0,48.08,48.080122291994996,0.00012229199499813603
1999.0,48.08,48.080131465067716,0.00013146506771732902
2000.0,48.08,48.08014059793332,0.00014059793332421577
2001.0,48.08,48.080149690767996,0.00014969076799786762
2002.0,48.08,48.08015874374726,0.0001587437472636566
2003.0,48.08,48.080167757045764,0.00016775704576588168
2004.0,48.08,48.080176730837465,0.00017673083746672091
2005.0,48.08,48.08018566529552,0.00018566529551833355
2006.0,48.08,48.08019456059231,0.00019456059231259815
2007.0,48.08,48.08020341689952,0.0002034168995237451
2008.0,48.08,48.08021223438803,0.0002122343880301969
2009.0,48.08,48.080221013228,0.00022101322799983336
2010.0,48.08,48.08022975358885,0.0002297535888544644
2011.0,48.08,48.08023845563916,0.00023845563916324863
